text_length,total_filters,title_chars,file_size,object_count,stream_count,endstream_count,metadata_size,valid_pdf_header,entropy_of_streams,label
0,0,0,15383,0,0,0,0,0,0.0,1
0,0,0,16385,0,0,0,0,0,0.0,1
11269,123,6,228756,1046,322,161,294,1,4.182848848,0
115730,24,28,183036,100,50,25,219,1,6.985239984,0
1449,14,14,84609,29,32,16,173,1,6.034393186,0
20614,141,15,244675,3212,520,260,375,1,4.757017654,0
0,0,0,14840,0,0,0,0,0,0.0,1
33136,15,3,130567,435,32,16,218,1,6.876454014,0
0,0,0,8799,0,0,0,0,0,0.0,1
0,0,0,2109,0,0,0,0,0,0.0,1
0,0,0,8116,0,0,0,0,0,0.0,1
554,4,26,16445,19,8,4,233,1,6.874808877,0
0,0,0,15866,0,0,0,0,0,0.0,1
0,0,0,38068,0,0,0,0,0,0.0,1
0,0,0,12189,0,0,0,0,0,0.0,1
0,0,0,8142,0,0,0,0,0,0.0,1
94,4,44,12068,31,8,4,163,1,5.428137816,1
26672,23,8,43760,200,48,24,335,1,6.644937949,0
9099,28,26,103345,263,230,115,333,1,3.991473116,0
36339,21,70,67824,61,44,22,322,1,6.753788818,0
0,0,0,8144,0,0,0,0,0,0.0,1
48796,26,28,66781,98,54,27,237,1,6.832908803,0
1271,2,12,73963,21,4,2,135,1,5.840082802,0
1332,2,36,2153,10,4,2,92,1,6.509464508,0
0,0,0,8284,0,0,0,0,0,0.0,1
5707,8,55,21865,72,18,9,305,1,5.967030597,0
0,0,0,9450,0,0,0,0,0,0.0,1
10924,10,23,35928,273,22,11,316,1,6.206646736,0
1,2,37,5983,10,6,3,156,1,5.708469434,1
0,0,0,9761,0,0,0,0,0,0.0,1
10520,9,12,27903,114,20,10,263,1,6.129661888,0
1,8,39,2048000,996,16,8,210,1,5.106815855,1
0,0,0,8096,0,0,0,0,0,0.0,1
14884,7,28,24078,33,16,8,235,1,6.350759398,0
0,0,0,9741,0,0,0,0,0,0.0,1
4382,12,36,142266,1533,26,13,232,1,6.43907017,0
54639,33,38,183490,231,68,34,309,1,6.69395133,0
0,0,0,9443,0,0,0,0,0,0.0,1
5075,42,26,56204,200,82,41,348,1,6.004029889,0
2182,1,17,9396,10,2,1,239,1,6.787748354,1
19568,0,36,874690,78,28,14,106,1,4.125851181,0
970,11,11,343705,31,38,19,84,1,5.008260329,0
2997,6,38,19696,106,14,7,339,1,5.761509499,0
4272,41,33,78190,281,90,45,439,1,5.798596278,0
1059,3,12,22334,12,6,3,198,1,5.315819995,0
0,0,0,16718,0,0,0,0,0,0.0,1
26650,26,56,86359,293,54,27,371,1,6.668086351,0
17472,24,11,40872,54,52,26,345,1,5.762039444,0
4827,88,27,128819,761,248,124,440,1,4.766166114,0
3769,59,17,68302,482,146,73,83,1,4.54729034,0
25,3,25,1079,9,6,3,298,1,5.181329261,0
13923,48,30,85062,505,102,51,513,1,5.872266568,0
0,0,0,15628,0,0,0,0,0,0.0,1
0,0,0,232200,0,0,0,0,0,0.0,1
4173,5,30,10896,26,12,6,235,1,5.80901292,0
0,0,0,8231,0,0,0,0,0,0.0,1
0,0,0,8128,0,0,0,0,0,0.0,1
1329,29,20,174244,123,66,33,404,1,5.87482741,0
1235,3,11,27856,12,6,3,160,1,5.023952783,0
0,0,0,9761,0,0,0,0,0,0.0,1
12242,9,68,21999,41,20,10,411,1,6.236814835,0
5283,8,7,14957,20,18,9,126,1,5.370441654,1
1397,11,10,91121,26,26,13,173,1,5.868790657,0
1,0,44,14917,16,4,2,214,1,4.66456235,1
7877,64,14,127817,1729,132,66,300,1,6.263674295,0
15895,7,62,25971,37,16,8,388,1,6.57944565,0
27,1,13,18040,10,2,1,188,1,5.202479554,1
0,0,0,17130,0,0,0,0,0,0.0,1
0,0,0,17595,0,0,0,0,0,0.0,1
0,0,0,8234,0,0,0,0,0,0.0,1
5283,8,7,15019,20,18,9,126,1,5.37004012,1
0,0,0,12478,0,0,0,0,0,0.0,1
0,0,0,76831,0,0,0,0,0,0.0,1
6099,67,29,111605,595,198,99,403,1,5.357839169,0
0,0,0,9755,0,0,0,0,0,0.0,1
0,0,0,14711,0,0,0,0,0,0.0,1
0,0,0,9696,0,0,0,0,0,0.0,1
0,0,0,15424,0,0,0,0,0,0.0,1
1,0,68,15099,16,4,2,214,1,4.644862265,1
0,0,0,17741,0,0,0,0,0,0.0,1
0,0,0,8271,0,0,0,0,0,0.0,1
1807,23,16,211998,141,48,24,388,1,5.873547212,0
0,0,0,13887,0,0,0,0,0,0.0,1
0,0,0,9850,0,0,0,0,0,0.0,1
0,0,0,12815,0,0,0,0,0,0.0,1
0,0,0,16337,0,0,0,0,0,0.0,1
0,0,0,12166,0,0,0,0,0,0.0,1
0,0,0,8128,0,0,0,0,0,0.0,1
1056,3,12,29093,12,6,3,198,1,5.46442147,0
0,0,0,15617,0,0,0,0,0,0.0,1
138,6,24,45577,15,16,8,335,1,4.884968963,0
0,0,0,9435,0,0,0,0,0,0.0,1
9868,3,7,4505,13,6,3,256,1,6.559979604,1
10269,83,30,139098,2224,244,122,414,1,5.25844037,0
0,0,0,8213,0,0,0,0,0,0.0,1
0,0,0,17564,0,0,0,0,0,0.0,1
37935,24,29,115407,81,50,25,239,1,6.956749337,0
0,0,0,9017,0,0,0,0,0,0.0,1
1230,3,12,28219,12,6,3,160,1,5.117734536,0
1221,3,9,23153,12,6,3,198,1,5.430755178,0
0,0,0,13609,0,0,0,0,0,0.0,1
5283,8,7,15019,20,18,9,126,1,5.370018038,1
1176,2,12,75765,21,4,2,135,1,5.841357497,0
1325,2,36,2137,10,4,2,92,1,6.507130046,0
20776,54,32,107545,260,264,132,414,1,4.545877115,0
1669,25,7,245748,214,52,26,371,1,5.846344753,0
30259,40,54,99915,1399,82,41,483,1,6.676394943,0
0,0,0,16742,0,0,0,0,0,0.0,1
1,0,44,15105,16,4,2,214,1,4.650920363,1
11513,11,8,23994,119,24,12,254,1,6.215225131,0
0,0,0,9823,0,0,0,0,0,0.0,1
1343,36,19,233390,126,74,37,369,1,5.795233782,0
2706,5,58,14653,23,12,6,265,1,5.922646617,0
176262,87,35,389106,415,176,88,281,1,6.769624929,0
13539,2,8,20659,19,4,2,222,1,6.432689834,0
11553,6,28,28762,35,14,7,237,1,6.253511422,0
961,1,36,1641,8,2,1,160,1,6.749745884,0
2244,35,24,176978,389,72,36,816,1,6.010252671,0
1157,3,9,23492,12,6,3,198,1,5.35371946,0
0,0,0,15780,0,0,0,0,0,0.0,1
9961,8,80,23024,136,18,9,373,1,5.9866285,0
1279,3,12,22444,13,8,4,188,1,5.28192723,0
0,0,0,8281,0,0,0,0,0,0.0,1
23349,17,12,30626,60,34,17,126,1,6.834512893,0
0,0,0,8598,0,0,0,0,0,0.0,1
6077,30,35,110920,227,62,31,330,1,6.428790947,0
1,2,37,4414,10,6,3,156,1,5.730711506,1
22036,11,29,32990,42,24,12,237,1,6.580788192,0
5283,8,7,15017,20,18,9,126,1,5.369967781,1
0,0,0,16395,0,0,0,0,0,0.0,1
14412,8,29,20890,35,18,9,234,1,6.326401872,0
15482,24,77,63274,967,50,25,551,1,6.560894933,0
0,0,0,8248,0,0,0,0,0,0.0,1
0,0,0,15555,0,0,0,0,0,0.0,1
16457,78,14,124831,733,186,93,322,1,5.662586685,0
1,3,44,5087,18,6,3,100,1,6.777788794,1
1269,3,12,24502,12,6,3,198,1,5.531913133,0
10865,27,26,82990,429,134,67,423,1,4.498402308,0
14,18,44,75789,36,36,18,214,1,6.618587864,1
1615,3,9,25923,13,8,4,188,1,5.259668987,0
0,0,0,2738,0,0,0,0,0,0.0,1
0,0,0,8130,0,0,0,0,0,0.0,1
1,4,37,6164,18,10,5,185,1,4.439831605,1
0,0,0,9261,0,0,0,0,0,0.0,1
0,0,0,17277,0,0,0,0,0,0.0,1
1208,2,10,82278,21,4,2,135,1,5.854978401,0
0,0,0,17014,0,0,0,0,0,0.0,1
0,0,0,9377,0,0,0,0,0,0.0,1
71,2,44,10256,16,4,2,214,1,7.103028966,1
1306,2,12,78146,21,4,2,145,1,5.861084617,0
0,0,0,16588,0,0,0,0,0,0.0,1
1,10,39,7520,996,22,11,211,1,4.651843732,1
22111,19,6,58145,322,40,20,305,1,6.506278494,0
0,0,0,8343,0,0,0,0,0,0.0,1
1072,2,12,81480,21,4,2,135,1,5.877079498,0
12696,44,30,164216,1239,148,74,483,1,5.075429072,0
0,0,0,15665,0,0,0,0,0,0.0,1
0,0,0,9332,0,0,0,0,0,0.0,1
0,0,0,9441,0,0,0,0,0,0.0,1
18454,21,36,134164,152,44,22,321,1,6.667469948,0
11501,39,29,274978,152,98,49,366,1,5.486910806,0
0,0,0,12496,0,0,0,0,0,0.0,1
14610,23,74,48316,526,48,24,546,1,6.521880709,0
469,5,23,21838,24,10,5,180,1,6.173869115,0
6732,27,29,161862,4283,148,74,312,1,4.379821665,0
0,0,0,8072,0,0,0,0,0,0.0,1
3693,8,30,27738,34,18,9,235,1,6.135645281,0
6859,51,16,116595,402,132,66,281,1,5.439024042,0
12735,7,29,20300,36,16,8,237,1,6.304479151,0
353,3,13,42203,13,6,3,328,1,6.858008432,0
86081,18,12,137571,232,36,18,124,1,6.412821827,0
13301,48,30,79664,476,110,55,431,1,5.721607378,0
0,0,0,15444,0,0,0,0,0,0.0,1
11938,15,11,22531,51,30,15,201,1,6.619608668,0
0,0,0,74311,0,0,0,0,0,0.0,1
5807,3,29,11228,18,8,4,234,1,5.532938364,0
9571,11,29,33544,229,24,12,379,1,6.220142379,0
0,0,0,9686,0,0,0,0,0,0.0,1
0,0,0,15191,0,0,0,0,0,0.0,1
1,0,44,15135,16,4,2,214,1,4.657341829,1
15288,11,29,22625,44,24,12,236,1,6.495525077,0
0,0,0,2462,0,0,0,0,0,0.0,1
0,0,0,18393,0,0,0,0,0,0.0,1
0,0,0,7904,0,0,0,0,0,0.0,1
0,0,0,8311,0,0,0,0,0,0.0,1
0,0,0,9444,0,0,0,0,0,0.0,1
0,0,0,9740,0,0,0,0,0,0.0,1
0,0,0,11860,0,0,0,0,0,0.0,1
1,0,0,71436,9,4,2,0,1,4.084010019,1
0,0,0,16329,0,0,0,0,0,0.0,1
1481,38,11,172798,140,78,39,401,1,5.783677444,0
8226,80,33,130321,1352,274,137,445,1,4.822556631,0
0,0,0,232179,0,0,0,0,0,0.0,1
0,0,0,8279,0,0,0,0,0,0.0,1
0,0,0,9747,0,0,0,0,0,0.0,1
10916,13,83,45474,312,28,14,579,1,6.392014264,0
1523,2,12,92193,21,4,2,135,1,5.879768042,0
6957,50,31,70974,327,110,55,380,1,5.775370773,0
1,2,37,5980,10,6,3,156,1,5.699599525,1
0,0,0,13149,0,0,0,0,0,0.0,1
1987,9,27,20515,34,20,10,220,1,6.433794131,0
27973,22,40,143262,169,46,23,314,1,6.703878402,0
10382,135,10,177967,1447,512,256,322,1,4.703173234,0
0,0,0,8096,0,0,0,0,0,0.0,1
0,0,0,8221,0,0,0,0,0,0.0,1
92938,62,32,297908,201,126,63,230,1,6.996486129,0
7044,6,6,45460,245,14,7,212,1,6.54139187,0
1,2,44,7266,19,6,3,205,1,5.149163118,1
0,0,0,8301,0,0,0,0,0,0.0,1
1460,23,5,205380,110,48,24,345,1,5.85696851,0
0,0,0,8145,0,0,0,0,0,0.0,1
2943,4,29,11378,20,10,5,238,1,5.743488189,0
0,0,0,9580,0,0,0,0,0,0.0,1
15839,5,17,7537,17,10,5,251,1,6.845931898,1
7501,8,11,17868,69,18,9,246,1,5.922042361,0
0,0,0,9441,0,0,0,0,0,0.0,1
17029,77,17,185083,3337,274,137,419,1,5.038196866,0
4205,5,29,11476,28,12,6,238,1,5.963088518,0
0,0,0,77921,0,0,0,0,0,0.0,1
1170,3,10,25693,12,6,3,198,1,5.374265275,0
0,0,0,8325,0,0,0,0,0,0.0,1
5783,9,7,13297,20,18,9,126,1,5.530537142,1
6872,43,29,67355,450,84,42,421,1,6.054809608,0
9881,13,82,35281,346,28,14,566,1,6.236401453,0
5283,8,7,15019,20,18,9,126,1,5.369976417,1
0,0,0,15434,0,0,0,0,0,0.0,1
1,1,0,10236,70,2,1,0,1,7.135701486,1
0,0,0,9381,0,0,0,0,0,0.0,1
5783,71,40,213369,160,148,74,321,1,6.286471681,0
0,0,0,9778,0,0,0,0,0,0.0,1
0,0,0,8221,0,0,0,0,0,0.0,1
1621,31,13,176572,263,64,32,377,1,5.937091316,0
5283,8,7,14961,20,18,9,126,1,5.370351258,1
1,1,44,3417,11,4,2,135,1,4.624454787,1
0,0,0,9831,0,0,0,0,0,0.0,1
2841,90,52,197879,156,214,107,265,1,4.598088068,0
9004,8,29,59426,31,18,9,239,1,6.727484677,0
836,15,11,170722,207,30,15,184,1,6.457452949,0
60287,16,8,82045,57,32,16,270,1,6.969904003,0
0,0,0,8269,0,0,0,0,0,0.0,1
0,0,0,16153,0,0,0,0,0,0.0,1
43,0,0,825,7,2,1,0,1,4.368349231,0
18863,16,8,51809,67,34,17,215,1,6.411810853,0
0,0,0,9682,0,0,0,0,0,0.0,1
17018,12,29,69573,43,26,13,239,1,6.850643145,0
31208,18,76,42386,71,36,18,282,1,6.936322322,0
0,0,0,7862,0,0,0,0,0,0.0,1
8634,53,14,103856,575,120,60,368,1,5.835464151,0
37905,31,31,153388,210,64,32,254,1,6.636463173,0
13280,7,29,18790,34,16,8,234,1,6.298852431,0
1314,3,12,24740,13,8,4,188,1,5.1783443,0
12301,9,17,25107,126,20,10,583,1,6.187014152,0
0,0,0,8327,0,0,0,0,0,0.0,1
1517,15,10,106113,110,32,16,358,1,6.09030548,0
0,0,0,12190,0,0,0,0,0,0.0,1
0,0,0,9551,0,0,0,0,0,0.0,1
14205,12,29,22597,46,26,13,236,1,6.456718919,0
3607,70,32,94271,618,254,127,441,1,4.770264546,0
0,0,0,8163,0,0,0,0,0,0.0,1
0,0,0,9598,0,0,0,0,0,0.0,1
4768,5,29,11099,26,12,6,238,1,5.906884187,0
0,0,0,8064,0,0,0,0,0,0.0,1
0,0,0,9785,0,0,0,0,0,0.0,1
0,0,0,8327,0,0,0,0,0,0.0,1
5283,8,7,14991,20,18,9,126,1,5.370357037,1
0,0,0,12096,0,0,0,0,0,0.0,1
0,0,0,9619,0,0,0,0,0,0.0,1
1484,7,13,75660,22,18,9,173,1,5.502462728,0
0,0,0,7986,0,0,0,0,0,0.0,1
2937,10,7,123339,34,20,10,232,1,4.7153448,0
30800,46,11,115944,107,94,47,163,1,6.543351268,0
20668,18,56,37651,195,38,19,300,1,6.528791245,0
0,0,0,17080,0,0,0,0,0,0.0,1
5283,8,7,15093,20,18,9,126,1,5.369668558,1
29367,18,13,147130,77,34,17,194,1,6.040543968,0
1,3,44,15415,16,6,3,147,1,5.068436654,1
0,0,0,8466,0,0,0,0,0,0.0,1
0,0,0,8481,0,0,0,0,0,0.0,1
0,0,0,3865,0,0,0,0,0,0.0,1
5283,8,7,15093,20,18,9,126,1,5.369693538,1
0,0,0,9509,0,0,0,0,0,0.0,1
3554,125,7,401115,471,262,131,240,1,5.075286494,0
8248,19,8,17397,159,40,20,341,1,5.987400956,0
0,0,0,15155,0,0,0,0,0,0.0,1
5893,9,11,69588,118,20,10,211,1,6.745034071,0
1577,19,17,104030,81,40,20,369,1,6.115613747,0
7689,61,25,283054,2732,124,62,260,1,6.61390949,0
1,3,44,9821,31,6,3,163,1,5.242053203,1
4655,36,16,65253,256,74,37,83,1,5.959792743,0
0,0,0,9737,0,0,0,0,0,0.0,1
0,0,0,16444,0,0,0,0,0,0.0,1
1,2,37,5932,10,6,3,156,1,5.684783462,1
1344,27,13,92705,47,62,31,173,1,5.694453437,0
0,0,0,8434,0,0,0,0,0,0.0,1
5283,8,7,14981,20,18,9,126,1,5.370470413,1
13878,9,8,54161,33,18,9,270,1,6.951483182,0
4735,16,40,95291,49,34,17,250,1,6.802259384,0
0,0,0,77520,0,0,0,0,0,0.0,1
0,0,0,12700,0,0,0,0,0,0.0,1
0,0,0,7982,0,0,0,0,0,0.0,1
4598,24,29,234845,96,90,45,368,1,4.953424876,0
3831,8,6,18645,161,18,9,529,1,5.973936243,0
0,0,0,9707,0,0,0,0,0,0.0,1
0,0,0,1964,0,0,0,0,0,0.0,1
1444,12,16,81882,27,28,14,173,1,5.436258533,0
111601,21,27,138310,87,42,21,259,1,7.064339706,0
1512,3,12,34526,12,6,3,198,1,5.36607051,0
5283,8,7,15015,20,18,9,126,1,5.369966356,1
1334,16,12,80347,31,36,18,173,1,5.624720104,0
0,0,0,10114,0,0,0,0,0,0.0,1
10432,3,14,4813,14,6,3,399,1,6.76863141,1
21221,36,75,63814,74,74,37,313,1,6.423020903,0
47695,21,101,86195,99,48,24,346,1,6.468070195,0
13344,55,30,88544,542,140,70,477,1,5.525622107,0
25920,97,29,257943,2865,276,138,329,1,5.326228608,0
1420,3,12,31742,12,6,3,198,1,5.419799722,0
0,0,0,1463,0,0,0,0,0,0.0,1
1225,3,12,21318,13,8,4,188,1,5.238365753,0
43,1,10,1238,7,2,1,283,1,5.921498272,0
0,0,0,12343,0,0,0,0,0,0.0,1
0,0,0,9763,0,0,0,0,0,0.0,1
0,0,0,8228,0,0,0,0,0,0.0,1
12043,12,56,25445,143,26,13,302,1,6.223686327,0
0,0,0,9767,0,0,0,0,0,0.0,1
7806,8,29,49510,31,18,9,239,1,6.632722851,0
0,0,0,17124,0,0,0,0,0,0.0,1
1,10,44,38371,28,20,10,214,1,6.381370833,1
1,0,44,10943,16,4,2,214,1,4.615972361,1
0,0,0,12266,0,0,0,0,0,0.0,1
1394,16,14,97419,31,36,18,173,1,6.078540988,0
1908,24,11,148982,127,50,25,471,1,5.989342702,0
18191,22,13,92597,600,46,23,284,1,6.607261509,0
0,0,0,8134,0,0,0,0,0,0.0,1
0,0,0,1430,0,0,0,0,0,0.0,1
1293,2,10,73791,21,4,2,135,1,5.844576056,0
74089,82,91,281719,260,166,83,246,1,6.535016674,0
5283,8,7,14955,20,18,9,126,1,5.370424791,1
0,0,0,9476,0,0,0,0,0,0.0,1
0,0,0,8171,0,0,0,0,0,0.0,1
9091,23,29,58819,81,62,31,328,1,5.225058737,0
0,0,0,16241,0,0,0,0,0,0.0,1
1,0,44,17928,15,4,2,208,1,3.282998502,1
0,0,0,15508,0,0,0,0,0,0.0,1
0,0,0,12217,0,0,0,0,0,0.0,1
4703,5,28,11205,26,12,6,237,1,5.926134259,0
4610,27,19,211182,71,54,27,84,1,6.469534627,0
4016,32,29,60599,91,78,39,350,1,5.273284209,0
1,0,0,130785,9,4,2,0,1,3.408912741,1
1650,27,17,254201,145,58,29,511,1,5.773646638,0
1,6,2,758050,17,16,8,210,1,4.99623809,1
11828,63,28,140806,2435,132,66,338,1,6.442234918,0
0,0,0,1210,0,0,0,0,0,0.0,1
0,0,0,8340,0,0,0,0,0,0.0,1
0,0,0,9720,0,0,0,0,0,0.0,1
1,2,44,5302,16,4,2,201,1,5.28220966,1
11122,11,11,169356,58,24,12,172,1,6.609876507,0
0,0,0,2050,0,0,0,0,0,0.0,1
9016,7,56,14580,31,14,7,257,1,6.703685742,0
0,0,0,16041,0,0,0,0,0,0.0,1
0,0,0,9490,0,0,0,0,0,0.0,1
25318,59,29,106588,640,144,72,378,1,5.635162078,0
37229,30,32,364317,355,62,31,288,1,6.617613557,0
0,0,0,12988,0,0,0,0,0,0.0,1
0,0,0,9330,0,0,0,0,0,0.0,1
4842,2,36,6267,15,4,2,241,1,6.953888599,0
11791,5,68,19074,31,12,6,411,1,6.414490252,0
5283,8,7,15023,20,18,9,126,1,5.369979396,1
0,0,0,9146,0,0,0,0,0,0.0,1
0,0,0,17023,0,0,0,0,0,0.0,1
1058,3,12,27124,12,6,3,198,1,5.485359562,0
0,0,0,16798,0,0,0,0,0,0.0,1
5283,8,7,14957,20,18,9,126,1,5.370387045,1
3588,13,12,20908,78,28,14,305,1,6.193291406,0
0,0,0,1910,0,0,0,0,0,0.0,1
0,0,0,76807,0,0,0,0,0,0.0,1
1744,28,19,166110,168,58,29,381,1,5.967195095,0
4548,38,25,46479,297,82,41,315,1,5.847563544,0
3819,8,6,18945,187,18,9,307,1,5.972423575,0
2161,27,30,256182,172,60,30,300,1,6.522259506,0
0,0,0,219751,0,0,0,0,0,0.0,1
5283,8,7,15019,20,18,9,126,1,5.369928203,1
0,0,0,9686,0,0,0,0,0,0.0,1
271,1,13,38243,200005,2,1,290,1,6.447431251,1
0,0,0,2343,0,0,0,0,0,0.0,1
1662,30,16,192653,126,62,31,375,1,5.883031491,0
80806,35,14,101880,561,72,36,308,1,6.834221892,0
4440,38,40,68688,439,78,39,383,1,5.942186482,0
0,0,0,9604,0,0,0,0,0,0.0,1
4298,8,35,68449,128,18,9,262,1,6.729532568,0
26301,29,21,143193,166,60,30,261,1,6.612505307,0
6467,8,11,30920,33,18,9,276,1,6.266160553,0
710,1,17,34504,10,2,1,95,1,6.687710361,1
0,0,0,12275,0,0,0,0,0,0.0,1
23141,16,11,30156,60,32,16,87,1,6.850934912,0
0,0,0,12243,0,0,0,0,0,0.0,1
108728,51,37,267945,405,104,52,323,1,6.702480361,0
0,0,0,9304,0,0,0,0,0,0.0,1
404,11,29,16557,132,26,13,367,1,5.246540857,0
0,0,0,17486,0,0,0,0,0,0.0,1
8111,4,28,14273,25,10,5,233,1,5.87987229,0
5283,8,7,14981,20,18,9,126,1,5.370523146,1
0,0,0,9592,0,0,0,0,0,0.0,1
0,0,0,9702,0,0,0,0,0,0.0,1
0,0,0,17146,0,0,0,0,0,0.0,1
4979,4,28,13754,22,10,5,237,1,5.797200158,0
845,3,36,5625,33,6,3,170,1,6.398992088,0
0,0,0,17166,0,0,0,0,0,0.0,1
0,0,0,16823,0,0,0,0,0,0.0,1
19407,14,70,69460,418,30,15,451,1,6.486294744,0
6116,6,54,21079,30,14,7,254,1,6.107314295,0
0,0,0,9538,0,0,0,0,0,0.0,1
9488,13,6,88954,219,28,14,219,1,6.829057701,0
1242,2,12,74569,21,4,2,135,1,5.862818438,0
0,0,0,18101,0,0,0,0,0,0.0,1
97786,36,43,249739,306,74,37,339,1,6.849180759,0
1342,13,11,82625,28,30,15,173,1,5.846995367,0
13274,18,33,70466,166,38,19,293,1,6.647037026,0
1724,33,8,205914,135,68,34,464,1,5.876865145,0
0,0,0,9357,0,0,0,0,0,0.0,1
3,7,10,81256,13,14,7,318,1,6.140646982,0
2419,14,30,42174,27,32,16,152,1,5.365183319,0
0,0,0,9811,0,0,0,0,0,0.0,1
0,0,0,15716,0,0,0,0,0,0.0,1
0,0,0,9597,0,0,0,0,0,0.0,1
1494,2,12,83638,21,4,2,135,1,5.875789325,0
0,0,0,16025,0,0,0,0,0,0.0,1
4274,7,28,57380,28,16,8,238,1,6.664421976,0
15730,46,29,80704,326,106,53,502,1,5.740616672,0
1,3,44,9908,31,6,3,163,1,5.225553237,1
55609,26,92,70414,93,52,26,455,1,7.00098807,0
7001,43,67,148080,91,92,46,289,1,5.87205305,0
1,0,44,15108,16,4,2,214,1,4.648593464,1
1351,18,12,83192,36,42,21,173,1,5.524050826,0
12481,21,34,113091,122,46,23,289,1,6.40641034,0
0,0,0,8403,0,0,0,0,0,0.0,1
4671,73,17,75286,549,180,90,83,1,4.471986982,0
72876,41,94,191676,1321,84,42,512,1,6.870921924,0
1251,2,16,76564,21,4,2,135,1,5.841956993,0
4010,9,7,12458,20,18,9,126,1,5.537790236,1
0,0,0,15379,0,0,0,0,0,0.0,1
1,2,37,6005,10,6,3,156,1,5.678772212,1
0,0,0,9670,0,0,0,0,0,0.0,1
1035,11,52,10833,40,24,12,192,1,5.690844945,0
0,0,0,16028,0,0,0,0,0,0.0,1
5283,8,7,15093,20,18,9,126,1,5.369661691,1
0,0,0,8174,0,0,0,0,0,0.0,1
0,0,0,1897,0,0,0,0,0,0.0,1
0,0,0,9317,0,0,0,0,0,0.0,1
0,0,0,15361,0,0,0,0,0,0.0,1
0,0,0,14735,0,0,0,0,0,0.0,1
12781,11,29,79167,40,24,12,239,1,6.834819506,0
17028,106,17,200468,2806,330,165,387,1,5.126701187,0
0,0,0,9620,0,0,0,0,0,0.0,1
42240,51,32,233920,365,110,55,411,1,6.182891433,0
2342,30,18,124372,163,62,31,605,1,6.171726342,0
1733,2,12,102806,21,4,2,135,1,5.916659229,0
0,0,0,8141,0,0,0,0,0,0.0,1
1239,2,12,82768,21,4,2,138,1,5.858788565,0
71,2,44,10057,16,4,2,214,1,7.103095325,1
0,0,0,15684,0,0,0,0,0,0.0,1
828,1,8,7621,10,2,1,137,1,6.791384588,1
4462,9,6,21109,184,20,10,309,1,6.062391688,0
1377,2,12,81684,21,4,2,135,1,5.854237995,0
3016,4,64,11004,79,10,5,313,1,4.925785146,0
5283,8,7,15095,20,18,9,126,1,5.369611101,1
1,1,44,3611,15,4,2,208,1,5.286181283,1
0,0,0,1443,0,0,0,0,0,0.0,1
0,0,0,9597,0,0,0,0,0,0.0,1
26091,7,38,9689,20,14,7,277,1,6.494539638,1
1403,2,12,81655,21,4,2,145,1,5.867718944,0
3766,9,7,12176,20,18,9,126,1,5.520417796,1
8851,7,11,11550,30,14,7,87,1,6.760691882,0
4750,34,14,111223,215,68,34,291,1,5.962122623,0
3639,4,36,120970,20,8,4,179,1,7.112650247,0
1464,2,12,75611,21,4,2,135,1,5.849516385,0
0,0,0,9408,0,0,0,0,0,0.0,1
0,0,0,9629,0,0,0,0,0,0.0,1
0,0,0,8183,0,0,0,0,0,0.0,1
5283,8,7,15013,20,18,9,126,1,5.369864643,1
0,0,0,12340,0,0,0,0,0,0.0,1
5917,9,29,50265,34,20,10,239,1,6.673784234,0
3493,20,11,22490,39,42,21,204,1,5.992168879,0
11540,9,11,18602,34,18,9,126,1,6.777342871,0
11808,87,28,139564,1022,250,125,320,1,5.161009577,0
1587,3,44,10397,11,6,3,39,1,7.023847234,1
0,0,0,17123,0,0,0,0,0,0.0,1
5283,8,7,15019,20,18,9,126,1,5.369956729,1
0,0,0,15310,0,0,0,0,0,0.0,1
1,0,0,94795,9,4,2,0,1,3.912510628,1
359250,180,42,2299939,415,360,180,252,1,7.149440944,0
0,0,0,9201,0,0,0,0,0,0.0,1
10214,77,30,129426,1460,206,103,409,1,5.406338893,0
4451,7,28,56255,28,16,8,238,1,6.641986328,0
0,0,0,1901,0,0,0,0,0,0.0,1
1377,2,12,83458,21,4,2,135,1,5.886125184,0
0,0,0,8340,0,0,0,0,0,0.0,1
5567,6,8,20153,36,14,7,339,1,6.132931124,0
35649,26,37,156296,153,54,27,271,1,6.724906132,0
15380,12,56,36415,44,26,13,402,1,6.57708909,0
0,0,0,9307,0,0,0,0,0,0.0,1
48352,30,21,154134,165,62,31,245,1,6.653843625,0
0,0,0,8117,0,0,0,0,0,0.0,1
0,0,0,9601,0,0,0,0,0,0.0,1
18058,50,43,96998,767,126,63,349,1,5.923789283,0
0,0,0,7906,0,0,0,0,0,0.0,1
6453,4,11,11351,22,8,4,87,1,6.969210014,0
528,4,29,25737,39,8,4,186,1,6.616889196,0
0,0,0,8049,0,0,0,0,0,0.0,1
6439,4,12,14523,22,8,4,87,1,6.916188762,0
0,0,0,15764,0,0,0,0,0,0.0,1
24,4,26,79143,44,9,5,289,1,5.484296378,0
0,0,0,1992,0,0,0,0,0,0.0,1
0,0,0,8339,0,0,0,0,0,0.0,1
7437,30,43,222037,77,60,30,108,1,6.511437368,0
0,0,0,9484,0,0,0,0,0,0.0,1
612,5,44,94832,35,16,8,201,1,5.958957966,0
1,1,0,9345,70,2,1,0,1,7.123749919,1
5283,8,7,14993,20,18,9,126,1,5.370320211,1
0,0,0,12542,0,0,0,0,0,0.0,1
177,14,28,33591,41,34,17,179,1,5.177809093,0
8303,10,7,24212,108,22,11,460,1,6.158488516,0
